temp,phi,phip,kf
350.12622279345015,0.20210309371571075,0.001,42.3890701537053
350.13844216210566,0.20381413688279304,0.001,42.384006685439495
350.1527244333159,0.20552518004987533,0.001,42.352105002918485
350.16620462293696,0.20723622321695762,0.001,42.36831433549734
350.1766300784562,0.20894726638403993,0.001,42.360820407419034
350.1830021633217,0.21065830955112222,0.001,42.35843543680064
350.1855404044769,0.2123693527182045,0.001,42.35957269354451
350.1852056272718,0.2140803958852868,0.001,42.32095814282537
350.1832379282308,0.2157914390523691,0.001,42.28496359373836
350.18079575899895,0.2175024822194514,0.001,42.293500521461965
350.1785919542521,0.2192135253865337,0.001,42.27677450673347
350.1765638978682,0.22092456855361597,0.001,42.247273299219245
350.17407106828495,0.22263561172069826,0.001,42.277212213371655
350.17065091070214,0.22434665488778058,0.001,42.237700834722034
350.1664939189298,0.22605769805486287,0.001,42.2117527342118
350.1623147301932,0.22776874122194515,0.001,42.218023419726435
350.1588657551497,0.22947978438902744,0.001,42.20060020556898
350.15666017360513,0.23119082755610976,0.001,42.154788879412685
350.15601441849344,0.23290187072319204,0.001,42.14888198638906
350.15707130371607,0.23461291389027433,0.001,42.14752008676819
350.1596194083713,0.23632395705735662,0.001,42.1219349024882
350.1629569599675,0.23803500022443894,0.001,42.100213041453884
350.16612707839073,0.23974604339152122,0.001,42.11139975453704
350.1684150604265,0.2414570865586035,0.001,42.072775295245144
350.1695962029254,0.2431681297256858,0.001,42.07128606584569
350.1699249729818,0.24487917289276812,0.001,42.074483077928676
350.16968457233,0.2465902160598504,0.001,42.02833209815161
350.1690203087184,0.2483012592269327,0.001,42.006829094000565
350.16791798876545,0.25001230239401495,0.001,42.008547558558696
350.1662394082103,0.25172334556109727,0.001,41.978989492282516
350.16389931179214,0.2534343887281795,0.001,41.95444985366239
350.16117741183564,0.25514543189526184,0.001,41.9511005529571
350.1589890059445,0.25685647506234416,0.001,41.93598265853224
350.15880107759796,0.2585675182294264,0.001,41.89324182971536
350.16202360847905,0.26027856139650873,0.001,41.87210391113735
350.1692194231285,0.261989604563591,0.001,41.85741760831496
350.179756043866,0.2637006477306733,0.001,41.87290442713635
350.1920520983606,0.2654116908977556,0.001,41.82935489126332
350.2039427208223,0.2671227340648379,0.001,41.8806312801376
350.2135684904529,0.2688337772319202,0.001,41.84049208670569
350.2201349478927,0.2705448203990025,0.001,41.74948666426665
350.2240052832175,0.2722558635660848,0.001,41.80979554568729
350.22613719480256,0.2739669067331671,0.001,41.7709511312825
350.22729663249726,0.27567794990024935,0.001,41.74491107181048
350.2277669044088,0.27738899306733167,0.001,41.717090435921925
350.2275330294092,0.279100036234414,0.001,41.72113297775567
350.2263879357627,0.28081107940149624,0.001,41.722770050818944
350.22381515774,0.28252212256857856,0.001,41.674240415130726
350.2191141643104,0.2842331657356608,0.001,41.64625579449536
350.2120265892918,0.28594420890274314,0.001,41.64867715180896
350.20333119300096,0.28765525206982545,0.001,41.59133510561895
350.194718794405,0.2893662952369077,0.001,41.58819549239339
350.18820002504964,0.29107733840399,0.001,41.56231515523822
350.18482425826716,0.29278838157107234,0.001,41.52855570242581
350.184713422493,0.2944994247381546,0.001,41.543044572600884
350.18715884008094,0.2962104679052369,0.001,41.51689410711814
